transfer_id,customer_id,transfer_ts,source_country,dest_country,corridor,send_currency,dest_currency,send_amount_gbp,fee_gbp,total_cost_gbp,fx_mid_rate,fx_spread,customer_rate,recipient_amount,fx_margin_gbp,n_line_items
577518,14359,2011-11-20 13:17:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,126.7,0.82,127.52,355.0,0.0123,350.6335,44425.26,1.56,8
577519,15044,2011-11-20 13:20:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,866.97,4.59,871.56,355.0,0.0123,350.6335,303988.73,10.66,66
577520,14553,2011-11-20 13:20:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,141.48,1.44,142.92,5.05,0.0123,4.987885,705.69,1.74,34
577521,16411,2011-11-20 13:23:00,United Kingdom,India,United Kingdom -> India,GBP,INR,83.15,1.37,84.52,105.0,0.0047,104.5065,8689.72,0.39,24
577522,15988,2011-11-20 13:23:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,158.03,0.84,158.87,355.0,0.0123,350.6335,55410.61,1.94,27
577523,12597,2011-11-20 13:33:00,Spain,Pakistan,Spain -> Pakistan,GBP,PKR,205.96,1.99,207.95,355.0,0.0054,353.083,72720.97,1.11,12
577524,16905,2011-11-20 13:33:00,United Kingdom,India,United Kingdom -> India,GBP,INR,546.64,2.3,548.94,105.0,0.0047,104.5065,57127.43,2.57,51
577525,16905,2011-11-20 13:37:00,United Kingdom,India,United Kingdom -> India,GBP,INR,161.35,1.37,162.72,105.0,0.0047,104.5065,16862.12,0.76,7
577526,16513,2011-11-20 13:39:00,United Kingdom,India,United Kingdom -> India,GBP,INR,554.34,2.33,556.67,105.0,0.0047,104.5065,57932.13,2.61,30
577527,17523,2011-11-20 13:40:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,188.73,1.55,190.28,1.27,0.0101,1.257173,237.27,1.91,22
577528,15745,2011-11-20 13:45:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,177.31,1.45,178.76,5.8,0.0141,5.71822,1013.9,2.5,9
577529,17523,2011-11-20 13:47:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,60.48,1.55,62.03,1.27,0.0101,1.257173,76.03,0.61,1
577530,14950,2011-11-20 13:48:00,United Kingdom,India,United Kingdom -> India,GBP,INR,371.2,1.56,372.76,105.0,0.0047,104.5065,38792.81,1.74,19
577532,16666,2011-11-20 14:01:00,United Kingdom,India,United Kingdom -> India,GBP,INR,118.98,1.37,120.35,105.0,0.0047,104.5065,12434.18,0.56,32
577533,16877,2011-11-20 14:04:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,135.11,1.42,136.53,71.0,0.0075,70.4675,9520.86,1.01,23
577534,18127,2011-11-20 14:05:00,United Kingdom,India,United Kingdom -> India,GBP,INR,23.79,1.37,25.16,105.0,0.0047,104.5065,2486.21,0.11,5
577535,14071,2011-11-20 14:07:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,341.24,2.8,344.04,5.05,0.0123,4.987885,1702.07,4.2,78
577536,15850,2011-11-20 14:14:00,United Kingdom,India,United Kingdom -> India,GBP,INR,119.97,1.37,121.34,105.0,0.0047,104.5065,12537.64,0.56,50
577537,14860,2011-11-20 14:17:00,United Kingdom,India,United Kingdom -> India,GBP,INR,170.32,1.37,171.69,105.0,0.0047,104.5065,17799.55,0.8,11
577538,18040,2011-11-20 14:20:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,118.2,1.55,119.75,1.27,0.0101,1.257173,148.6,1.19,7
577539,14547,2011-11-20 14:24:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,507.68,4.82,512.5,1150.0,0.0051,1144.135,580854.46,2.59,24
577540,14984,2011-11-20 14:28:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,103.09,1.42,104.51,71.0,0.0075,70.4675,7264.49,0.77,24
577541,16899,2011-11-20 14:31:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,381.7,3.63,385.33,1150.0,0.0051,1144.135,436716.33,1.95,21
577542,13565,2011-11-20 14:33:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,130.04,1.24,131.28,1150.0,0.0051,1144.135,148783.32,0.66,25
577543,17636,2011-11-20 14:40:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,285.56,1.97,287.53,71.0,0.0075,70.4675,20122.7,2.14,20
577544,17758,2011-11-20 14:43:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,673.21,2.83,676.04,15.5,0.0124,15.3078,10305.36,8.35,71
577545,16931,2011-11-20 14:43:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,299.09,2.45,301.54,5.05,0.0123,4.987885,1491.83,3.68,55
577546,17758,2011-11-20 14:45:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,10.5,1.97,12.47,15.5,0.0124,15.3078,160.73,0.13,1
577548,16710,2011-11-20 14:50:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,29.4,1.42,30.82,71.0,0.0075,70.4675,2071.74,0.22,6
577549,17841,2011-11-20 15:00:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,444.47,4.22,448.69,1150.0,0.0051,1144.135,508533.68,2.27,93
577550,17738,2011-11-20 15:05:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,307.56,1.81,309.37,200.0,0.014,197.2,60650.83,4.31,20
577551,12395,2011-11-20 15:21:00,Belgium,Poland,Belgium -> Poland,GBP,PLN,265.83,2.07,267.9,5.05,0.0069,5.015155,1333.18,1.83,15
577552,14282,2011-11-20 15:27:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,150.3,0.82,151.12,355.0,0.0123,350.6335,52700.22,1.85,9
577553,17425,2011-11-20 15:30:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,70.2,1.76,71.96,139.0,0.009,137.749,9669.98,0.63,1
577554,15533,2011-11-20 15:35:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,252.83,1.74,254.57,71.0,0.0075,70.4675,17816.3,1.9,39
577555,13200,2011-11-20 15:35:00,United Kingdom,India,United Kingdom -> India,GBP,INR,100.2,1.37,101.57,105.0,0.0047,104.5065,10471.55,0.47,2
577556,13832,2011-11-20 15:36:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,52.2,0.53,52.73,200.0,0.014,197.2,10293.84,0.73,3
577557,15426,2011-11-20 15:36:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,446.16,3.08,449.24,71.0,0.0075,70.4675,31439.78,3.35,94
577572,17384,2011-11-20 15:48:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,108.75,1.03,109.78,1150.0,0.0051,1144.135,124424.68,0.55,12
577579,14415,2011-11-20 15:52:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,111.18,1.06,112.24,1150.0,0.0051,1144.135,127204.93,0.57,7
577594,13142,2011-11-20 16:07:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,307.09,1.97,309.06,15.5,0.0124,15.3078,4700.87,3.81,23
577595,16399,2011-11-20 16:12:00,United Kingdom,India,United Kingdom -> India,GBP,INR,230.16,1.37,231.53,105.0,0.0047,104.5065,24053.22,1.08,42
577596,18080,2011-11-21 08:02:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,390.0,3.2,393.2,5.8,0.0141,5.71822,2230.11,5.5,1
577597,16366,2011-11-21 08:19:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,327.3,1.93,329.23,200.0,0.014,197.2,64543.56,4.58,18
577598,13430,2011-11-21 08:19:00,United Kingdom,India,United Kingdom -> India,GBP,INR,343.14,1.44,344.58,105.0,0.0047,104.5065,35860.36,1.61,20
577599,15738,2011-11-21 08:26:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,316.9,1.55,318.45,1.27,0.0101,1.257173,398.4,3.2,12
577600,14447,2011-11-21 08:28:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,290.76,1.54,292.3,355.0,0.0123,350.6335,101950.2,3.58,14
577601,17675,2011-11-21 08:31:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,978.58,4.21,982.79,1.27,0.0101,1.257173,1230.24,9.88,40
577602,16139,2011-11-21 08:37:00,United Kingdom,India,United Kingdom -> India,GBP,INR,329.04,1.38,330.42,105.0,0.0047,104.5065,34386.82,1.55,16
577603,15500,2011-11-21 08:40:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,147.04,1.4,148.44,1150.0,0.0051,1144.135,168233.61,0.75,12
577604,14300,2011-11-21 08:57:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,43.2,0.81,44.01,1150.0,0.0051,1144.135,49426.63,0.22,3
577605,13199,2011-11-21 09:02:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,400.08,2.36,402.44,200.0,0.014,197.2,78895.78,5.6,5
577606,12462,2011-11-21 09:11:00,Spain,Poland,Spain -> Poland,GBP,PLN,427.48,2.52,430.0,5.05,0.0077,5.011115,2142.15,3.29,22
577607,14911,2011-11-21 09:21:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,95.4,1.49,96.89,1150.0,0.0127,1135.395,108316.68,1.21,1
577609,12349,2011-11-21 09:51:00,Italy,Poland,Italy -> Poland,GBP,PLN,1757.55,16.52,1774.07,5.05,0.0122,4.98839,8767.34,21.44,73
577610,15373,2011-11-21 09:55:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,362.48,2.97,365.45,5.05,0.0123,4.987885,1808.01,4.46,18
577613,14911,2011-11-21 10:02:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,805.2,3.22,808.42,1150.0,0.0127,1135.395,914220.05,10.23,50
577615,12658,2011-11-21 10:22:00,Germany,Philippines,Germany -> Philippines,GBP,PHP,686.05,3.57,689.62,71.0,0.0139,70.0131,48032.49,9.54,36
577616,13823,2011-11-21 10:22:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,307.24,2.92,310.16,1150.0,0.0051,1144.135,351524.04,1.57,14
577617,14883,2011-11-21 10:23:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,95.52,0.91,96.43,1150.0,0.0051,1144.135,109287.78,0.49,6
577618,12795,2011-11-21 10:27:00,Portugal,Pakistan,Portugal -> Pakistan,GBP,PKR,430.48,2.54,433.02,355.0,0.0091,351.7695,151429.73,3.92,14
577633,14194,2011-11-21 10:35:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,1120.11,7.73,1127.84,71.0,0.0075,70.4675,78931.35,8.4,48
577646,13189,2011-11-21 10:39:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,133.68,0.79,134.47,200.0,0.014,197.2,26361.7,1.87,11
577669,15567,2011-11-21 10:48:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,186.01,1.42,187.43,71.0,0.0075,70.4675,13107.66,1.4,7
577680,17227,2011-11-21 10:51:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,219.01,1.16,220.17,355.0,0.0123,350.6335,76792.24,2.69,7
577687,12583,2011-11-21 11:16:00,France,Portugal,France -> Portugal,GBP,EUR,397.72,2.39,400.11,1.17,0.0129,1.154907,459.33,5.13,16
577689,17664,2011-11-21 11:29:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,278.45,1.97,280.42,15.5,0.0124,15.3078,4262.46,3.45,20
577690,12856,2011-11-21 11:34:00,United Kingdom,India,United Kingdom -> India,GBP,INR,349.39,1.47,350.86,105.0,0.0047,104.5065,36513.53,1.64,43
577691,14587,2011-11-21 11:34:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,127.61,1.05,128.66,5.8,0.0141,5.71822,729.7,1.8,20
577694,14702,2011-11-21 11:50:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,129.4,1.55,130.95,1.27,0.0101,1.257173,162.68,1.31,12
577695,15645,2011-11-21 11:55:00,United Kingdom,India,United Kingdom -> India,GBP,INR,612.01,2.57,614.58,105.0,0.0047,104.5065,63959.02,2.88,52
577696,16406,2011-11-21 11:57:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,163.07,0.96,164.03,200.0,0.014,197.2,32157.4,2.28,62
577697,15804,2011-11-21 12:02:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,135.06,1.44,136.5,5.05,0.0123,4.987885,673.66,1.66,11
577698,14963,2011-11-21 12:05:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,320.89,1.55,322.44,1.27,0.0101,1.257173,403.41,3.24,34
577699,13971,2011-11-21 12:06:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,400.7,3.81,404.51,1150.0,0.0051,1144.135,458454.89,2.04,19
577700,14449,2011-11-21 12:06:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,192.4,1.83,194.23,1150.0,0.0051,1144.135,220131.57,0.98,47
577701,13673,2011-11-21 12:11:00,United Kingdom,India,United Kingdom -> India,GBP,INR,183.32,1.37,184.69,105.0,0.0047,104.5065,19158.13,0.86,24
577711,15527,2011-11-21 12:17:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,180.34,1.06,181.4,200.0,0.014,197.2,35563.05,2.52,40
577716,15857,2011-11-21 12:18:00,United Kingdom,India,United Kingdom -> India,GBP,INR,297.0,1.37,298.37,105.0,0.0047,104.5065,31038.43,1.4,14
577718,16013,2011-11-21 12:19:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,523.2,4.97,528.17,1150.0,0.0051,1144.135,598611.43,2.67,2
577719,16013,2011-11-21 12:20:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,1100.22,10.45,1110.67,1150.0,0.0051,1144.135,1258800.21,5.61,9
577720,16013,2011-11-21 12:21:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,1809.7,17.19,1826.89,1150.0,0.0051,1144.135,2070541.11,9.23,8
577721,13167,2011-11-21 12:24:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,131.66,1.97,133.63,15.5,0.0124,15.3078,2015.42,1.63,11
577723,16713,2011-11-21 12:36:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,505.6,3.19,508.79,1.17,0.0094,1.159002,585.99,4.75,79
577724,12984,2011-11-21 12:37:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,97.5,1.39,98.89,1.17,0.0094,1.159002,113.0,0.92,4
577725,14607,2011-11-21 12:38:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,45.3,1.76,47.06,139.0,0.009,137.749,6240.03,0.41,3
577726,15676,2011-11-21 12:40:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,167.92,1.39,169.31,1.17,0.0094,1.159002,194.62,1.58,6
577727,15671,2011-11-21 12:43:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,362.76,2.29,365.05,1.17,0.0094,1.159002,420.44,3.41,5
577728,17811,2011-11-21 12:52:00,United Kingdom,India,United Kingdom -> India,GBP,INR,375.27,1.58,376.85,105.0,0.0047,104.5065,39218.15,1.76,46
577729,15179,2011-11-21 12:53:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,563.28,3.55,566.83,1.17,0.0094,1.159002,652.84,5.29,34
577730,17253,2011-11-21 12:59:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,178.26,1.69,179.95,1150.0,0.0051,1144.135,203953.51,0.91,18
577732,15093,2011-11-21 13:09:00,United Kingdom,India,United Kingdom -> India,GBP,INR,569.92,2.39,572.31,105.0,0.0047,104.5065,59560.34,2.68,12
577733,15163,2011-11-21 13:10:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,149.47,1.55,151.02,1.27,0.0101,1.257173,187.91,1.51,19
577734,17502,2011-11-21 13:14:00,United Kingdom,India,United Kingdom -> India,GBP,INR,132.0,1.37,133.37,105.0,0.0047,104.5065,13794.86,0.62,4
577735,14482,2011-11-21 13:14:00,United Kingdom,India,United Kingdom -> India,GBP,INR,388.8,1.63,390.43,105.0,0.0047,104.5065,40632.13,1.83,11
577736,14606,2011-11-21 13:20:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,110.92,1.89,112.81,1.17,0.0107,1.157481,128.39,1.19,24
577738,13739,2011-11-21 13:35:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,216.9,1.39,218.29,1.17,0.0094,1.159002,251.39,2.04,3
577739,14551,2011-11-21 13:36:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,60.8,1.44,62.24,5.05,0.0123,4.987885,303.26,0.75,3
577740,17625,2011-11-21 13:36:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,427.8,4.06,431.86,1150.0,0.0051,1144.135,489460.95,2.18,60
577741,12921,2011-11-21 13:40:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,467.11,3.22,470.33,71.0,0.0075,70.4675,32916.07,3.5,22
577742,13755,2011-11-21 13:41:00,United Kingdom,India,United Kingdom -> India,GBP,INR,456.12,1.92,458.04,105.0,0.0047,104.5065,47667.5,2.14,72
577743,17006,2011-11-21 13:44:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,145.11,1.89,147.0,1.17,0.0107,1.157481,167.96,1.55,17
577744,18229,2011-11-21 13:58:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,368.6,2.32,370.92,1.17,0.0094,1.159002,427.21,3.46,10
577745,18139,2011-11-21 14:06:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,461.4,2.91,464.31,1.17,0.0094,1.159002,534.76,4.34,18
577746,15274,2011-11-21 14:17:00,United Kingdom,India,United Kingdom -> India,GBP,INR,383.99,1.61,385.6,105.0,0.0047,104.5065,40129.45,1.8,25
577747,17450,2011-11-21 14:21:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,5490.24,37.88,5528.12,71.0,0.0075,70.4675,386883.49,41.18,14
577748,15159,2011-11-21 14:24:00,United Kingdom,India,United Kingdom -> India,GBP,INR,1437.5,6.04,1443.54,105.0,0.0047,104.5065,150228.09,6.76,49
577749,16242,2011-11-21 14:26:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,534.2,4.38,538.58,5.05,0.0123,4.987885,2664.53,6.57,41
577751,12904,2011-11-21 14:34:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,264.89,2.17,267.06,5.8,0.0141,5.71822,1514.7,3.73,40
577754,18139,2011-11-21 14:47:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,2675.28,16.85,2692.13,1.17,0.0094,1.159002,3100.65,25.15,34
577755,17010,2011-11-21 14:49:00,United Kingdom,India,United Kingdom -> India,GBP,INR,195.36,1.37,196.73,105.0,0.0047,104.5065,20416.39,0.92,11
577756,15115,2011-11-21 14:59:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,340.11,2.79,342.9,5.8,0.0141,5.71822,1944.82,4.8,21
577757,13755,2011-11-21 15:10:00,United Kingdom,India,United Kingdom -> India,GBP,INR,43.62,1.37,44.99,105.0,0.0047,104.5065,4558.57,0.21,8
577769,16379,2011-11-21 15:27:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,453.08,1.95,455.03,1.27,0.0101,1.257173,569.6,4.58,22
577770,13282,2011-11-21 15:33:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,359.04,2.26,361.3,1.17,0.0094,1.159002,416.13,3.37,15
577771,16168,2011-11-21 15:42:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,41.6,1.39,42.99,1.17,0.0094,1.159002,48.21,0.39,2
577772,18139,2011-11-21 15:53:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,689.52,4.34,693.86,1.17,0.0094,1.159002,799.16,6.48,22
577773,16712,2011-11-21 15:57:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,510.4,4.19,514.59,5.05,0.0123,4.987885,2545.82,6.28,93
577774,16712,2011-11-21 15:57:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,385.57,3.16,388.73,5.05,0.0123,4.987885,1923.18,4.74,56
577776,12504,2011-11-21 16:02:00,Germany,India,Germany -> India,GBP,INR,32.65,1.09,33.74,105.0,0.0138,103.551,3380.94,0.45,3
577778,16549,2011-11-21 16:10:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,153.38,1.46,154.84,1150.0,0.0051,1144.135,175487.43,0.78,65
577782,16549,2011-11-21 16:17:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,271.59,2.58,274.17,1150.0,0.0051,1144.135,310735.62,1.39,85
577783,18139,2011-11-21 16:20:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,2786.4,17.55,2803.95,1.17,0.0094,1.159002,3229.44,26.19,35
577784,13862,2011-11-21 16:24:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,119.66,1.14,120.8,1150.0,0.0051,1144.135,136907.19,0.61,8
577785,16369,2011-11-21 16:25:00,United Kingdom,India,United Kingdom -> India,GBP,INR,701.97,2.95,704.92,105.0,0.0047,104.5065,73360.43,3.3,53
577790,14198,2011-11-21 16:35:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,172.6,1.44,174.04,5.05,0.0123,4.987885,860.91,2.12,10
577791,17100,2011-11-21 16:36:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,939.89,6.49,946.38,71.0,0.0075,70.4675,66231.7,7.05,63
577792,17100,2011-11-21 16:36:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,31.85,1.42,33.27,71.0,0.0075,70.4675,2244.39,0.24,2
577793,13468,2011-11-21 16:40:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,135.43,1.39,136.82,1.17,0.0094,1.159002,156.96,1.27,9
577794,14030,2011-11-21 16:48:00,United Kingdom,India,United Kingdom -> India,GBP,INR,543.28,2.28,545.56,105.0,0.0047,104.5065,56776.29,2.55,58
577795,13246,2011-11-21 16:50:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,126.31,1.44,127.75,5.05,0.0123,4.987885,630.02,1.55,26
577796,15105,2011-11-21 16:53:00,United Kingdom,India,United Kingdom -> India,GBP,INR,233.9,1.37,235.27,105.0,0.0047,104.5065,24444.07,1.1,11
577797,15105,2011-11-21 16:54:00,United Kingdom,India,United Kingdom -> India,GBP,INR,15.0,1.37,16.37,105.0,0.0047,104.5065,1567.6,0.07,1
577798,17757,2011-11-21 16:54:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,298.34,1.88,300.22,1.17,0.0094,1.159002,345.78,2.8,21
577800,15484,2011-11-21 17:00:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,889.38,4.71,894.09,355.0,0.0123,350.6335,311846.42,10.94,36
577801,17629,2011-11-21 17:04:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,82.5,0.82,83.32,355.0,0.0123,350.6335,28927.26,1.01,9
577802,15132,2011-11-21 17:10:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,29.5,1.76,31.26,139.0,0.009,137.749,4063.6,0.27,1
577804,17432,2011-11-21 17:33:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,189.87,1.76,191.63,139.0,0.009,137.749,26154.4,1.71,33
577805,13881,2011-11-22 08:19:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,1459.76,6.13,1465.89,15.5,0.0124,15.3078,22345.71,18.1,7
577806,12963,2011-11-22 08:20:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,82.0,1.44,83.44,5.05,0.0123,4.987885,409.01,1.01,5
577807,15699,2011-11-22 08:26:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,309.65,2.94,312.59,1150.0,0.0051,1144.135,354281.4,1.58,18
577808,13403,2011-11-22 08:28:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,75.0,1.44,76.44,5.05,0.0123,4.987885,374.09,0.92,3
577809,12584,2011-11-22 08:34:00,Italy,Kenya,Italy -> Kenya,GBP,KES,414.25,3.98,418.23,200.0,0.0052,198.96,82419.18,2.15,13
577810,17949,2011-11-22 08:44:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,720.0,6.84,726.84,1150.0,0.0051,1144.135,823777.2,3.67,1
577811,16311,2011-11-22 08:54:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,214.71,1.76,216.47,5.05,0.0123,4.987885,1070.95,2.64,14
577812,16956,2011-11-22 08:56:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,308.74,1.95,310.69,1.17,0.0094,1.159002,357.83,2.9,16
577813,14297,2011-11-22 09:06:00,United Kingdom,India,United Kingdom -> India,GBP,INR,580.38,2.44,582.82,105.0,0.0047,104.5065,60653.48,2.73,26
577814,15106,2011-11-22 09:16:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,120.06,1.89,121.95,1.17,0.0107,1.157481,138.97,1.28,9
577816,18139,2011-11-22 09:17:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,1090.92,6.87,1097.79,1.17,0.0094,1.159002,1264.38,10.25,28
577818,13456,2011-11-22 09:18:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,256.45,2.44,258.89,1150.0,0.0051,1144.135,293413.42,1.31,10
577820,13408,2011-11-22 09:24:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,604.0,4.95,608.95,5.05,0.0123,4.987885,3012.68,7.43,7
577822,14607,2011-11-22 09:34:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,2000.0,14.6,2014.6,139.0,0.009,137.749,275498.0,18.0,10
577823,16107,2011-11-22 09:40:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,392.4,2.32,394.72,200.0,0.014,197.2,77381.28,5.49,2
577824,15845,2011-11-22 09:42:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,301.29,2.08,303.37,71.0,0.0075,70.4675,21231.15,2.26,11
577825,17453,2011-11-22 09:42:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,144.72,1.55,146.27,1.27,0.0101,1.257173,181.94,1.46,10
